13, -26, -52, 22.37372412500003, 1
16, -25, -54, 20.385125725, 1
17, -25, -51, 13.426722300000025, 1
23, -23, -49, 21.0932123, 1
26, -22, -51, 15.541118060000006, 1
27, -20, -51, 13.254242750000008, 1
28, -20, -50, 33.20373407, 2
29, -20, -48, 39.158779754999934, 2
33, -18, -47, 32.306730009999995, 2
38, -17, -48, 29.253313875, 2
68, -17, -33, 58.43374921999999, 2
69, -17, -31, 67.63368983999993, 3
42, -15, -41, 32.68179538500003, 2
47, -14, -45, 40.0, 2
70, -14, -36, 62.36006904499998, 3
49, -13, -45, 37.490298400000015, 2
50, -12, -47, 39.82232029499998, 2
51, -12, -46, 33.07901432500001, 2
52, -12, -43, 29.34555637500001, 2
53, -11, -47, 23.89495534500002, 1
168, 0, -11, 39.54909053999997, 2
90, 4, -22, 83.4981644400001, 4
89, 4, -23, 68.09242781500006, 3
206, 18, -60, 13.35876792500001, 1
237, 31, -59, 46.37691710500003, 2
233, 30, -59, 41.26948212999994, 2
241, 33, -58, 53.612034100000066, 3
238, 31, -58, 86.64531674499999, 4
234, 30, -58, 13.695497830000015, 1
207, 19, -58, 15.467632759999994, 1
101, 14, -58, 86.41550983, 4
98, 10, -58, 75.60379922499999, 3
239, 31, -57, 39.14404436499993, 2
205, 17, -57, 36.18223481500003, 2
242, 33, -56, 13.513012160000011, 1
240, 31, -56, 85.27898683, 4
235, 30, -56, 30.262400854999957, 2
212, 21, -56, 13.790218500000003, 1
244, 34, -55, 31.18434547000001, 2
236, 30, -55, 34.062221044999944, 2
208, 19, -55, 49.10541583000002, 2
245, 34, -54, 54.886153620000016, 3
243, 33, -54, 60.84331057000002, 2
232, 29, -54, 14.165377410000033, 1
214, 22, -53, 14.347525495000024, 1
95, 6, -53, 80.07717245499998, 4
291, 54, -52, 63.948783610000106, 3
253, 39, -52, 56.82089246500017, 3
215, 23, -52, 52.19767646500003, 2
257, 40, -51, 13.698404605000013, 1
221, 25, -51, 39.35378745500007, 2
102, 16, -43, 85.262995215, 4
100, 11, -43, 83.20358410500025, 4
224, 25, -39, 79.85969913500003, 4
248, 37, -39, 36.50556494500006, 2
278, 47, -39, 28.431509115000036, 2
280, 48, -42, 32.79398988000003, 2
287, 52, -42, 31.81874500000002, 2
283, 49, -42, 71.59489129000004, 3
285, 51, -41, 51.882923595, 3
209, 19, -38, 50.018219505000005, 3
268, 43, -37, 28.074008355000004, 2
230, 29, -37, 20.211614445000006, 1
220, 24, -37, 39.998692145, 2
97, 8, -37, 76.98702809500001, 3
99, 10, -36, 84.04526964999997, 4
272, 44, -36, 19.031722815000027, 1
265, 43, -36, 84.16629781499995, 4
261, 42, -36, 22.447898555, 1
251, 38, -36, 13.279742950000008, 1
269, 43, -35, 13.267532745000015, 1
258, 40, -35, 35.33958571500008, 2
424, 32, -35, 63.825948110000105, 3
211, 21, -33, 79.85969913500003, 4
96, 6, -31, 75.94423028999994, 4
414, 16, -30, 13.254242750000008, 1
201, 16, -26, 49.29828099000002, 2
425, 14, -24, 49.26906284000003, 2
218, 23, -26, 21.820863835000015, 1
